Time,Lat,Long,accel_x,accel_y,accel_z
1720074816783,11.1002553,76.9862846,0.096000001,0.048,0.912
1720074816786,11.1002553,76.986293,0.096000001,0.048,0.912
1720074817790,11.1002545,76.986293,0.143999994,0,0.959999979
1720074817793,11.1002545,76.9862936,0.143999994,0,0.959999979
1720074818796,11.1002541,76.9862936,0.096000001,0.048,0.959999979
1720074818799,11.1002541,76.986295,0.096000001,0.048,0.959999979
1720074819808,11.1002541,76.9862971,0.096000001,0.048,0.959999979
1720074820812,11.100246,76.9862971,0.048,0.048,0.959999979
1720074820815,11.100246,76.9862903,0.048,0.048,0.959999979
1720074821823,11.100246,76.9862916,0.096000001,0.048,0.959999979
1720074822828,11.1002501,76.9862916,0.096000001,0,0.959999979
1720074822831,11.1002501,76.9862965,0.096000001,0,0.959999979
1720074823836,11.100253,76.9862965,0.096000001,0.096000001,0.959999979
1720074823839,11.100253,76.9863006,0.096000001,0.096000001,0.959999979
1720074824842,11.1002466,76.9863006,0.096000001,0.048,0.912
1720074824846,11.1002466,76.9862963,0.096000001,0.048,0.912
1720074825850,11.1002478,76.9862963,0.096000001,0.048,0.912
1720074825853,11.1002478,76.9863018,0.096000001,0.048,0.912
1720074826859,11.1002461,76.9863018,0.096000001,0.048,0.912
1720074826861,11.1002461,76.986304,0.096000001,0.048,0.912
1720074827864,11.1002425,76.986304,0.096000001,0.048,0.959999979
1720074827867,11.1002425,76.9863036,0.096000001,0.048,0.959999979
1720074828872,11.100244,76.9863036,0.096000001,0.048,0.959999979
1720074828875,11.100244,76.9863096,0.096000001,0.048,0.959999979
1720074829878,11.1002508,76.9863096,0.096000001,0.048,0.959999979
1720074829882,11.1002508,76.98632,0.096000001,0.048,0.959999979
1720074830887,11.1002415,76.98632,0.143999994,0.048,0.912
1720074830890,11.1002415,76.9863145,0.143999994,0.048,0.912
1720074831896,11.1002451,76.9863145,0.096000001,0.048,0.959999979
1720074831899,11.1002451,76.9863215,0.096000001,0.048,0.959999979
1720074832904,11.1002426,76.9863215,0.096000001,0.048,0.959999979
1720074832907,11.1002426,76.986322,0.096000001,0.048,0.959999979
1720074833913,11.1002455,76.986322,0.143999994,0,0.959999979
1720074833916,11.1002455,76.9863271,0.143999994,0,0.959999979
1720074834921,11.1002475,76.9863271,0.143999994,0.048,0.959999979
1720074834924,11.1002475,76.9863303,0.143999994,0.048,0.959999979
1720074835928,11.1002401,76.9863303,0.096000001,0.048,0.959999979
1720074835930,11.1002401,76.986324,0.096000001,0.048,0.959999979
1720074836935,11.1002413,76.986324,0.096000001,0,0.959999979
1720074836938,11.1002413,76.9863251,0.096000001,0,0.959999979
1720074837943,11.1002493,76.9863251,0.096000001,0.096000001,0.912
1720074837946,11.1002493,76.9863335,0.096000001,0.096000001,0.912
1720074838950,11.1002465,76.9863335,0.048,0,0.912
1720074838954,11.1002465,76.9863306,0.048,0,0.912
1720074839957,11.1002403,76.9863306,0.143999994,0.048,0.864000022
1720074839961,11.1002403,76.9863246,0.143999994,0.048,0.864000022
1720074840968,11.1002413,76.9863246,0.096000001,0.048,0.959999979
1720074840971,11.1002413,76.9863258,0.096000001,0.048,0.959999979
1720074841975,11.100247,76.9863258,0.143999994,0.048,0.959999979
1720074841978,11.100247,76.9863321,0.143999994,0.048,0.959999979
1720074842983,11.100241,76.9863321,0.143999994,0,0.959999979
1720074842986,11.100241,76.9863265,0.143999994,0,0.959999979
1720074843990,11.100245,76.9863265,0.096000001,0.048,0.959999979
1720074843993,11.100245,76.9863306,0.096000001,0.048,0.959999979
1720074844997,11.1002426,76.9863306,0.096000001,0.048,0.959999979
1720074845001,11.1002426,76.9863285,0.096000001,0.048,0.959999979
1720074846005,11.1002466,76.9863285,0.096000001,0.096000001,0.959999979
1720074846009,11.1002466,76.9863325,0.096000001,0.096000001,0.959999979
1720074847013,11.1002426,76.9863325,0.096000001,0.096000001,0.912
1720074847016,11.1002426,76.986328,0.096000001,0.096000001,0.912
1720074848020,11.1002465,76.986328,0.096000001,0.096000001,0.864000022
1720074848023,11.1002465,76.9863315,0.096000001,0.096000001,0.864000022
1720074849029,11.1002431,76.9863315,0.096000001,0,0.864000022
1720074849033,11.1002431,76.986328,0.096000001,0,0.912
1720074850052,11.100243,76.986328,0.096000001,0,0.912
1720074850058,11.100243,76.9863278,0.096000001,0.096000001,0.912
1720074851062,11.1002386,76.9863278,0.096000001,0.096000001,0.912
1720074851074,11.1002386,76.9863235,0.096000001,0.096000001,0.912
1720074852078,11.1002415,76.9863235,0.096000001,0.096000001,0.959999979
1720074852081,11.1002415,76.9863288,0.096000001,0.096000001,0.959999979
1720074853101,11.100241,76.9863288,0.096000001,0.048,0.959999979
1720074853104,11.100241,76.9863293,0.096000001,0.048,0.959999979
1720074854114,11.1002395,76.9863293,0.096000001,0.096000001,0.959999979
1720074854117,11.1002395,76.986328,0.096000001,0.096000001,0.959999979
1720074855122,11.1002421,76.986328,0.096000001,0,0.959999979
1720074855126,11.1002421,76.986331,0.096000001,0,0.959999979
1720074856128,11.1002458,76.986331,0.143999994,0,0.959999979
1720074856131,11.1002458,76.9863351,0.143999994,0,0.959999979
1720074857135,11.100241,76.9863351,0.096000001,0,0.959999979
1720074857139,11.100241,76.9863286,0.096000001,0,0.959999979
1720074858143,11.1002405,76.9863286,0.096000001,0.048,0.959999979
1720074858147,11.1002405,76.9863283,0.096000001,0.048,0.959999979
1720074859152,11.1002438,76.9863283,0.096000001,0.096000001,0.959999979
1720074859154,11.1002438,76.986332,0.096000001,0.096000001,0.959999979
1720074860159,11.100242,76.986332,0.096000001,0.048,0.959999979
1720074860163,11.100242,76.9863298,0.096000001,0.048,0.959999979
1720074861167,11.1002435,76.9863298,0.096000001,0,0.959999979
1720074861171,11.1002435,76.9863321,0.096000001,0,0.959999979
1720074862174,11.1002405,76.9863321,0.096000001,0.048,0.912
1720074862178,11.1002405,76.9863293,0.096000001,0.048,0.912
1720074863182,11.1002435,76.9863293,0.096000001,0.096000001,0.912
1720074863185,11.1002435,76.9863333,0.096000001,0.096000001,0.912
1720074864191,11.1002395,76.9863333,0.096000001,0,0.864000022
1720074864193,11.1002395,76.9863296,0.096000001,0,0.864000022
1720074865197,11.1002393,76.9863296,0.096000001,0,0.912
1720074865201,11.1002393,76.9863298,0.096000001,0,0.912
1720074866206,11.1002381,76.9863298,0.096000001,0.048,0.959999979
1720074866209,11.1002381,76.9863291,0.096000001,0.048,0.959999979
1720074867214,11.100242,76.9863291,0.096000001,0.048,0.959999979
1720074867217,11.100242,76.9863336,0.096000001,0.048,0.959999979
1720074868222,11.1002468,76.9863336,0.096000001,0.096000001,0.912
1720074868225,11.1002468,76.986339,0.096000001,0.096000001,0.912
1720074869230,11.1002405,76.986339,0.096000001,0,0.959999979
1720074869233,11.1002405,76.9863333,0.096000001,0,0.959999979
1720074870238,11.1002385,76.9863333,0.096000001,0,0.959999979
1720074870241,11.1002385,76.9863316,0.096000001,0,0.959999979
1720074871245,11.1002461,76.9863316,0.096000001,0.048,0.959999979
1720074871248,11.1002461,76.9863396,0.096000001,0.048,0.959999979
1720074872254,11.1002376,76.9863396,0.096000001,0.048,0.959999979
1720074872256,11.1002376,76.9863315,0.096000001,0.048,0.959999979
1720074873260,11.1002373,76.9863315,0.096000001,0.048,0.959999979
1720074874268,11.1002368,76.9863315,0.096000001,0,0.912
1720074874271,11.1002368,76.9863313,0.096000001,0,0.912
1720074875275,11.1002376,76.9863313,0.096000001,0.048,0.959999979
1720074875279,11.1002376,76.9863321,0.096000001,0.048,0.959999979
1720074876284,11.100242,76.9863321,0.096000001,0.048,0.959999979
1720074876286,11.100242,76.9863356,0.096000001,0.048,0.959999979
1720074877291,11.1002366,76.9863356,0.096000001,0,0.959999979
1720074877294,11.1002366,76.9863306,0.096000001,0,0.959999979
1720074878298,11.1002351,76.9863306,0.096000001,0.048,0.912
1720074878301,11.1002351,76.9863301,0.096000001,0.048,0.912
1720074879305,11.1002366,76.9863301,0.143999994,0,0.912
1720074879308,11.1002366,76.986332,0.143999994,0,0.912
1720074880312,11.1002353,76.986332,0.096000001,0,0.912
1720074880316,11.1002353,76.9863311,0.096000001,0,0.912
1720074881319,11.1002341,76.9863311,0.096000001,0.048,0.959999979
1720074881324,11.1002341,76.98633,0.096000001,0.048,0.959999979
1720074882328,11.1002408,76.98633,0.096000001,0,0.912
1720074882331,11.1002408,76.9863371,0.096000001,0,0.912
1720074883335,11.100234,76.9863371,0.096000001,0.048,0.959999979
1720074883339,11.100234,76.9863303,0.096000001,0.048,0.959999979
1720074884344,11.100243,76.9863303,0.096000001,0.048,0.959999979
1720074884347,11.100243,76.9863395,0.096000001,0.048,0.959999979
1720074885352,11.1002343,76.9863395,0.096000001,0.048,0.959999979
1720074885355,11.1002343,76.98633,0.096000001,0.048,0.959999979
1720074886360,11.1002365,76.98633,0.096000001,0,0.959999979
1720074886363,11.1002365,76.9863321,0.096000001,0,0.959999979
1720074887367,11.1002378,76.9863321,0.143999994,0.048,0.959999979
1720074887370,11.1002378,76.9863336,0.143999994,0.048,0.959999979
1720074888374,11.100236,76.9863336,0.096000001,0.048,1.008000016
1720074888377,11.100236,76.986332,0.096000001,0.048,1.008000016
1720074889381,11.1002403,76.986332,0.048,0.048,0.959999979
1720074889385,11.1002403,76.9863365,0.048,0.048,0.959999979
1720074890389,11.1002443,76.9863365,0.096000001,0.048,0.959999979
1720074890392,11.1002443,76.9863405,0.096000001,0.048,0.959999979
1720074891398,11.1002433,76.9863405,0.096000001,0.048,0.959999979
1720074891400,11.1002433,76.9863393,0.096000001,0.048,0.959999979
1720074892405,11.1002418,76.9863393,0.096000001,0,0.959999979
1720074892409,11.1002418,76.986337,0.096000001,0,0.959999979
1720074893413,11.1002393,76.986337,0.096000001,0,0.959999979
1720074893416,11.1002393,76.9863348,0.096000001,0,0.959999979
1720074894422,11.100239,76.9863348,0.096000001,0,0.959999979
1720074894425,11.100239,76.9863351,0.096000001,0,0.959999979
1720074895431,11.1002355,76.9863351,0.096000001,0,0.959999979
1720074895434,11.1002355,76.9863321,0.096000001,0,0.959999979
1720074896440,11.1002413,76.9863321,0.096000001,0,1.008000016
1720074896443,11.1002413,76.9863385,0.096000001,0,1.008000016
1720074897449,11.1002396,76.9863385,0.096000001,0.048,0.959999979
1720074897452,11.1002396,76.9863381,0.096000001,0.048,0.959999979
1720074898456,11.1002415,76.9863381,0.048,0.048,0.959999979
1720074898459,11.1002415,76.98634,0.048,0.048,0.959999979
1720074899463,11.1002411,76.98634,0.096000001,0.048,0.959999979
1720074899466,11.1002411,76.9863398,0.096000001,0.048,0.959999979
1720074900471,11.1002338,76.9863398,0.096000001,0,1.008000016
1720074900475,11.1002338,76.9863336,0.096000001,0,1.008000016
1720074901478,11.1002376,76.9863336,0.096000001,0.048,0.959999979
1720074901481,11.1002376,76.9863375,0.096000001,0.048,0.959999979
1720074902487,11.1002393,76.9863375,0.096000001,0.048,0.959999979
1720074902489,11.1002393,76.9863395,0.096000001,0.048,0.959999979
1720074903493,11.1002348,76.9863395,0.096000001,0.048,0.959999979
1720074903496,11.1002348,76.9863345,0.096000001,0.048,0.959999979
1720074904500,11.1002408,76.9863345,0.096000001,0,0.959999979
1720074904503,11.1002408,76.9863398,0.096000001,0,0.959999979
1720074905508,11.1002331,76.9863398,0.096000001,0.048,0.959999979
1720074905512,11.1002331,76.9863305,0.096000001,0.048,0.959999979
1720074906516,11.1002308,76.9863305,0.096000001,0.048,0.912
1720074906519,11.1002308,76.9863276,0.096000001,0.048,0.912
1720074907524,11.1002368,76.9863276,0.096000001,0.096000001,0.959999979
1720074907527,11.1002368,76.9863321,0.096000001,0.096000001,0.959999979
1720074908531,11.100235,76.9863321,0.096000001,0,0.959999979
1720074908534,11.100235,76.9863303,0.096000001,0,0.959999979
1720074909538,11.1002333,76.9863303,0.096000001,0.048,0.912
1720074909541,11.1002333,76.986328,0.096000001,0.048,0.912
1720074910551,11.100232,76.986328,0.096000001,0.048,0.959999979
1720074910553,11.100232,76.9863255,0.096000001,0.048,0.959999979
1720074911556,11.1002401,76.9863255,0.096000001,0,0.959999979
1720074911560,11.1002401,76.9863335,0.096000001,0,0.959999979
1720074912563,11.1002328,76.9863335,0.096000001,0.096000001,0.959999979
1720074912569,11.1002328,76.986326,0.096000001,0.096000001,0.959999979
1720074913573,11.1002323,76.986326,0.096000001,0.048,0.959999979
1720074913575,11.1002323,76.9863255,0.096000001,0.048,0.959999979
1720074914582,11.100237,76.9863255,0.096000001,0,0.959999979
1720074914585,11.100237,76.9863298,0.096000001,0,0.959999979
1720074915594,11.100237,76.9863293,0.096000001,0.048,0.912
1720074916597,11.1002336,76.9863293,0.143999994,0,0.864000022
1720074916600,11.1002336,76.9863246,0.143999994,0,0.864000022
1720074917605,11.1002386,76.9863246,0.096000001,0.048,0.912
1720074917608,11.1002386,76.9863286,0.096000001,0.048,0.912
1720074918612,11.100236,76.9863286,0.096000001,0,0.959999979
1720074918615,11.100236,76.9863248,0.096000001,0,0.959999979
1720074919619,11.1002345,76.9863248,0.143999994,0.048,0.959999979
1720074919623,11.1002345,76.9863223,0.143999994,0.048,0.959999979
1720074920627,11.1002321,76.9863223,0.096000001,0.048,0.912
1720074920631,11.1002321,76.9863203,0.096000001,0.048,0.912
1720074921635,11.1002311,76.9863203,0.096000001,0,1.008000016
1720074921638,11.1002311,76.9863193,0.096000001,0,1.008000016
1720074922642,11.1002318,76.9863193,0.096000001,0.048,0.959999979
1720074922645,11.1002318,76.9863196,0.096000001,0.048,0.959999979
1720074923650,11.1002278,76.9863196,0.096000001,0,0.959999979
1720074923652,11.1002278,76.9863148,0.096000001,0,0.959999979
1720074924658,11.1002305,76.9863148,0.096000001,0.048,0.912
1720074924661,11.1002305,76.9863168,0.096000001,0.048,0.912
1720074925664,11.100231,76.9863168,0.096000001,0.048,0.912
1720074925668,11.100231,76.9863171,0.096000001,0.048,0.912
1720074926672,11.1002278,76.9863171,0.096000001,0.048,0.912
1720074926675,11.1002278,76.9863133,0.096000001,0.048,0.912
1720074927679,11.1002345,76.9863133,0.096000001,0.048,0.959999979
1720074927682,11.1002345,76.98632,0.096000001,0.048,0.959999979
1720074928687,11.100226,76.98632,0.096000001,0.048,0.959999979
1720074928690,11.100226,76.9863113,0.096000001,0.048,0.959999979
1720074929695,11.1002335,76.9863113,0.096000001,0,0.959999979
1720074929700,11.1002335,76.986319,0.096000001,0,0.959999979
1720074930704,11.1002281,76.986319,0.143999994,0.048,0.959999979
1720074930707,11.1002281,76.986314,0.143999994,0.048,0.959999979
1720074931711,11.1002278,76.986314,0.096000001,0.096000001,0.959999979
1720074932718,11.1002273,76.986314,0.096000001,0.048,0.959999979
1720074932721,11.1002273,76.9863145,0.096000001,0.048,0.959999979
1720074933729,11.1002273,76.9863165,0.096000001,0.048,0.912
1720074934732,11.1002306,76.9863165,0.096000001,0,0.912
1720074934735,11.1002306,76.9863216,0.096000001,0,0.912
1720074935740,11.100229,76.9863216,0.096000001,0.096000001,0.912
1720074935743,11.100229,76.9863215,0.096000001,0.096000001,0.912
1720074936746,11.1002215,76.9863215,0.096000001,0.048,0.959999979
1720074936749,11.1002215,76.9863153,0.096000001,0.048,0.959999979
1720074937755,11.1002226,76.9863153,0.096000001,0.096000001,1.008000016
1720074937757,11.1002226,76.9863176,0.096000001,0.096000001,1.008000016
1720074938762,11.1002196,76.9863176,0.096000001,0,0.959999979
1720074938765,11.1002196,76.9863163,0.096000001,0,0.959999979
1720074939770,11.1002256,76.9863163,0.096000001,0,0.959999979
1720074939773,11.1002256,76.9863241,0.096000001,0,0.959999979
1720074940777,11.1002255,76.9863241,0.096000001,0.048,0.959999979
1720074940780,11.1002255,76.9863261,0.096000001,0.048,0.959999979
1720074941786,11.1002161,76.9863261,0.143999994,0.048,0.912
1720074941789,11.1002161,76.9863188,0.143999994,0.048,0.912
1720074942792,11.1002178,76.9863188,0.096000001,0,0.959999979
1720074942796,11.1002178,76.9863226,0.096000001,0,0.959999979
1720074943801,11.1002225,76.9863226,0.143999994,0.048,0.912
1720074943803,11.1002225,76.9863296,0.143999994,0.048,0.912
1720074944808,11.1002121,76.9863296,0.096000001,0.048,0.959999979
1720074944811,11.1002121,76.986321,0.096000001,0.048,0.959999979
1720074945816,11.1002131,76.986321,0.096000001,0,0.959999979
1720074945820,11.1002131,76.9863238,0.096000001,0,0.959999979
1720074946825,11.1002123,76.9863238,0.096000001,0.096000001,0.959999979
1720074946827,11.1002123,76.9863241,0.096000001,0.096000001,0.959999979
1720074947832,11.1002105,76.9863241,0.096000001,0.048,0.959999979
1720074947836,11.1002105,76.9863235,0.096000001,0.048,0.959999979
1720074948839,11.1002108,76.9863235,0.096000001,0.048,0.959999979
1720074948842,11.1002108,76.9863248,0.096000001,0.048,0.959999979
1720074949846,11.1002113,76.9863248,0.096000001,0,0.959999979
1720074949849,11.1002113,76.9863258,0.096000001,0,0.959999979
1720074950854,11.1002168,76.9863258,0.143999994,0,0.959999979
1720074950858,11.1002168,76.9863316,0.143999994,0,0.959999979
1720074951862,11.1002083,76.9863316,0.096000001,0.048,0.959999979
1720074951864,11.1002083,76.986324,0.096000001,0.048,0.959999979
1720074952870,11.10021,76.986324,0.096000001,0.096000001,0.959999979
1720074952874,11.10021,76.9863256,0.096000001,0.096000001,0.959999979
1720074953878,11.1002136,76.9863256,0.096000001,0.096000001,0.959999979
1720074953882,11.1002136,76.9863295,0.096000001,0.096000001,0.959999979
1720074954886,11.1002155,76.9863295,0.096000001,0.048,0.959999979
1720074954889,11.1002155,76.9863311,0.096000001,0.048,0.959999979
1720074955893,11.1002103,76.9863311,0.096000001,0.048,0.912
1720074955897,11.1002103,76.9863258,0.096000001,0.048,0.912
1720074956902,11.1002133,76.9863258,0.096000001,0.048,0.912
1720074956905,11.1002133,76.9863283,0.096000001,0.048,0.912
1720074957909,11.1002103,76.9863283,0.143999994,0.048,0.959999979
1720074957913,11.1002103,76.9863251,0.143999994,0.048,0.959999979
1720074958920,11.1002103,76.986325,0.096000001,0.096000001,0.959999979
1720074959923,11.1002095,76.986325,0.096000001,0,0.959999979
1720074959927,11.1002095,76.9863236,0.096000001,0,0.959999979
1720074960932,11.1002128,76.9863236,0.096000001,0.048,0.959999979
1720074960936,11.1002128,76.9863256,0.096000001,0.048,0.959999979
1720074961939,11.1002131,76.9863256,0.143999994,0.096000001,0.959999979
1720074961942,11.1002131,76.9863255,0.143999994,0.096000001,0.959999979
1720074962946,11.1002165,76.9863255,0.096000001,0.096000001,0.912
1720074962949,11.1002165,76.9863278,0.096000001,0.096000001,0.912
1720074963953,11.100211,76.9863278,0.048,0.048,0.912
1720074963956,11.100211,76.9863216,0.048,0.048,0.912
1720074964960,11.1002145,76.9863216,0.096000001,0.096000001,0.912
1720074964963,11.1002145,76.9863245,0.096000001,0.096000001,0.912
1720074965968,11.1002133,76.9863245,0.143999994,0,0.959999979
1720074965971,11.1002133,76.986322,0.143999994,0,0.959999979
1720074966975,11.1002148,76.986322,0.096000001,0.048,1.008000016
1720074967983,11.1002131,76.9863226,0.048,0.048,0.959999979
1720074967987,11.1002131,76.986321,0.048,0.048,0.959999979
1720074968991,11.1002151,76.986321,0.096000001,0.048,0.912
1720074968995,11.1002151,76.9863238,0.096000001,0.048,0.912
1720074969998,11.1002123,76.9863238,0.096000001,0.048,0.959999979
1720074970001,11.1002123,76.9863215,0.096000001,0.048,0.959999979
1720074971004,11.1002173,76.9863215,0.096000001,0,0.959999979
1720074971007,11.1002173,76.9863273,0.096000001,0,0.959999979
1720074972013,11.1002133,76.9863273,0.096000001,0,0.959999979
1720074972016,11.1002133,76.9863231,0.096000001,0,0.959999979
1720074973025,11.100214,76.9863231,0.096000001,0,0.959999979
1720074973028,11.100214,76.9863243,0.096000001,0.048,0.959999979
1720074974033,11.1002115,76.9863243,0.096000001,0.048,0.959999979
1720074974049,11.1002115,76.9863223,0.096000001,0.048,0.959999979
1720074975055,11.1002128,76.9863223,0.096000001,0.048,0.912
1720074975072,11.1002128,76.9863238,0.096000001,0.048,0.912
1720074976081,11.1002116,76.9863238,0.096000001,0.048,0.959999979
1720074976083,11.1002116,76.9863213,0.096000001,0.048,0.959999979
1720074977099,11.1002143,76.9863213,0.096000001,0.048,0.959999979
1720074977103,11.1002143,76.9863236,0.096000001,0.048,0.959999979
1720074978115,11.1002168,76.9863236,0.096000001,0,0.959999979
1720074978118,11.1002168,76.9863263,0.096000001,0,0.959999979
1720074979129,11.1002148,76.9863263,0.096000001,0.048,0.959999979
1720074979133,11.1002148,76.9863241,0.096000001,0.048,0.959999979
1720074980143,11.100211,76.9863241,0.096000001,0,0.912
1720074980145,11.100211,76.9863196,0.096000001,0,0.912
1720074981149,11.1002163,76.9863196,0.096000001,0.048,0.959999979
1720074981152,11.1002163,76.9863243,0.096000001,0.048,0.959999979
1720074982156,11.1002088,76.9863243,0.096000001,0.048,0.959999979
1720074982159,11.1002088,76.9863161,0.096000001,0.048,0.959999979
1720074983163,11.100217,76.9863161,0.096000001,0.096000001,0.959999979
1720074983166,11.100217,76.9863248,0.096000001,0.096000001,0.959999979
1720074984171,11.1002185,76.9863248,0.096000001,0,0.959999979
1720074984174,11.1002185,76.9863266,0.096000001,0,0.959999979
1720074985177,11.100214,76.9863266,0.096000001,0.096000001,0.959999979
1720074985180,11.100214,76.9863218,0.096000001,0.096000001,0.959999979
1720074986187,11.1002166,76.9863218,0.143999994,0,0.959999979
1720074986191,11.1002166,76.9863243,0.143999994,0,0.959999979
1720074987196,11.1002173,76.9863243,0.096000001,0,0.959999979
1720074988204,11.1002186,76.9863243,0.096000001,0,0.959999979
1720074988207,11.1002186,76.986326,0.096000001,0,0.959999979
1720074989212,11.1002143,76.986326,0.096000001,0.048,0.912
1720074989215,11.1002143,76.9863215,0.096000001,0.048,0.912
1720074990219,11.1002128,76.9863215,0.096000001,0,0.912
1720074990222,11.1002128,76.98632,0.096000001,0,0.912
1720074991226,11.1002191,76.98632,0.096000001,0.048,0.959999979
1720074991229,11.1002191,76.9863271,0.096000001,0.048,0.959999979
1720074992236,11.10022,76.9863271,0.096000001,0.048,1.008000016
1720074992240,11.10022,76.9863301,0.096000001,0.048,1.008000016
1720074993244,11.1002146,76.9863301,0.096000001,0,0.959999979
1720074993247,11.1002146,76.986325,0.096000001,0,0.959999979
1720074994253,11.1002221,76.986325,0.096000001,0.048,0.912
1720074994257,11.1002221,76.9863321,0.096000001,0.048,0.912
1720074995260,11.1002151,76.9863321,0.096000001,0,0.912
1720074995263,11.1002151,76.9863263,0.096000001,0,0.912
1720074996267,11.1002146,76.9863263,0.096000001,0,0.912
1720074996271,11.1002146,76.9863253,0.096000001,0,0.912
1720074997277,11.1002191,76.9863253,0.096000001,0,0.959999979
1720074997280,11.1002191,76.9863295,0.096000001,0,0.959999979
1720074998284,11.1002225,76.9863295,0.096000001,0.048,0.959999979
1720074998287,11.1002225,76.986333,0.096000001,0.048,0.959999979
1720074999293,11.1002186,76.986333,0.096000001,0.048,0.959999979
1720074999296,11.1002186,76.9863305,0.096000001,0.048,0.959999979
1720075000301,11.1002248,76.9863305,0.096000001,0,0.912
1720075000304,11.1002248,76.986338,0.096000001,0,0.912
1720075001308,11.1002251,76.986338,0.143999994,0.048,0.959999979
1720075001313,11.1002251,76.9863388,0.143999994,0.048,0.959999979
1720075002317,11.1002193,76.9863388,0.048,0.096000001,0.959999979
1720075002320,11.1002193,76.9863338,0.048,0.096000001,0.959999979
1720075003325,11.1002225,76.9863338,0.096000001,0.048,0.959999979
1720075003328,11.1002225,76.986337,0.096000001,0.048,0.959999979
1720075004332,11.100222,76.986337,0.096000001,0.096000001,0.912
1720075004335,11.100222,76.986336,0.096000001,0.096000001,0.912
1720075005339,11.1002226,76.986336,0.096000001,0.048,0.959999979
1720075005342,11.1002226,76.9863381,0.096000001,0.048,0.959999979
1720075006348,11.1002185,76.9863381,0.096000001,0.096000001,0.959999979
1720075006351,11.1002185,76.9863345,0.096000001,0.096000001,0.959999979
1720075007356,11.1002226,76.9863345,0.096000001,0.048,0.959999979
1720075007359,11.1002226,76.9863393,0.096000001,0.048,0.959999979
1720075008363,11.1002181,76.9863393,0.096000001,0.048,0.959999979
1720075008367,11.1002181,76.9863336,0.096000001,0.048,0.959999979
1720075009374,11.1002246,76.9863336,0.096000001,0.096000001,0.959999979
1720075009378,11.1002246,76.9863385,0.096000001,0.096000001,0.959999979
1720075010383,11.100224,76.9863385,0.096000001,0.048,0.912
1720075010386,11.100224,76.9863358,0.096000001,0.048,0.912
1720075011388,11.1002253,76.9863358,0.096000001,0.096000001,0.959999979
1720075011391,11.1002253,76.9863356,0.096000001,0.096000001,0.959999979
1720075012395,11.1002183,76.9863356,0.096000001,0.048,0.959999979
1720075012398,11.1002183,76.9863285,0.096000001,0.048,0.959999979
1720075013407,11.1002183,76.9863281,0.096000001,0.048,0.959999979
1720075014410,11.1002225,76.9863281,0.096000001,0,0.959999979
1720075014413,11.1002225,76.9863321,0.096000001,0,0.959999979
1720075015418,11.1002245,76.9863321,0.096000001,0,0.959999979
1720075015420,11.1002245,76.986334,0.096000001,0,0.959999979
1720075016425,11.1002188,76.986334,0.096000001,0,0.959999979
1720075016428,11.1002188,76.9863278,0.096000001,0,0.959999979
1720075017433,11.1002233,76.9863278,0.096000001,0.048,0.959999979
1720075017436,11.1002233,76.986332,0.096000001,0.048,0.959999979
1720075018442,11.1002228,76.986332,0.096000001,0.048,0.912
1720075018445,11.1002228,76.9863311,0.096000001,0.048,0.912
1720075019450,11.1002198,76.9863311,0.096000001,0,0.959999979
1720075019454,11.1002198,76.9863276,0.096000001,0,0.959999979
1720075020457,11.1002286,76.9863276,0.096000001,0.096000001,0.959999979
1720075020462,11.1002286,76.9863361,0.096000001,0.096000001,0.959999979
1720075021465,11.1002238,76.9863361,0.096000001,0.048,0.959999979
1720075021468,11.1002238,76.9863301,0.096000001,0.048,0.959999979
1720075022472,11.100224,76.9863301,0.143999994,0.048,1.008000016
1720075022475,11.100224,76.9863286,0.143999994,0.048,1.008000016
1720075023479,11.1002273,76.9863286,0.096000001,0.048,0.912
1720075023482,11.1002273,76.9863303,0.096000001,0.048,0.912
1720075024487,11.1002223,76.9863303,0.096000001,0.048,0.959999979
1720075024490,11.1002223,76.9863245,0.096000001,0.048,0.959999979
1720075025494,11.1002243,76.9863245,0.096000001,0.048,1.008000016
1720075025497,11.1002243,76.9863256,0.096000001,0.048,1.008000016
1720075026504,11.1002273,76.9863256,0.143999994,0.048,0.959999979
1720075026507,11.1002273,76.9863265,0.143999994,0.048,0.959999979
1720075027512,11.100222,76.9863265,0.143999994,0.048,0.959999979
1720075027515,11.100222,76.9863198,0.143999994,0.048,0.959999979
1720075028518,11.1002213,76.9863198,0.096000001,0.048,1.008000016
1720075028521,11.1002213,76.9863185,0.096000001,0.048,1.008000016
1720075029527,11.1002258,76.9863185,0.096000001,0.048,0.959999979
1720075029530,11.1002258,76.9863215,0.096000001,0.048,0.959999979
1720075030535,11.1002245,76.9863215,0.096000001,0.048,0.912
1720075030538,11.1002245,76.9863186,0.096000001,0.048,0.912
1720075031544,11.1002243,76.9863186,0.096000001,0,0.959999979
1720075031549,11.1002243,76.9863166,0.096000001,0,0.959999979
1720075032553,11.1002221,76.9863166,0.096000001,0.048,0.912
1720075032556,11.1002221,76.9863125,0.096000001,0.048,0.912
1720075033559,11.1002248,76.9863125,0.143999994,0.096000001,0.959999979
1720075033563,11.1002248,76.9863145,0.143999994,0.096000001,0.959999979
1720075034568,11.1002193,76.9863145,0.096000001,0.048,0.959999979
1720075034571,11.1002193,76.9863095,0.096000001,0.048,0.959999979
1720075035576,11.1002268,76.9863095,0.096000001,0.048,0.959999979
1720075035579,11.1002268,76.9863153,0.096000001,0.048,0.959999979
