time,latitude,longitude,accel_x,accel_y,accel_z,vehicle_wh_f_l,vehicle_wh_f_r,vehicle_wh_r_l,vehicle_wh_r_r,vehicle_eng_speed,vehicle_speed,manual_event
2024-08-29 11:30:04.188000000,11.100436,76.986284,0.04800000041723251,0.09600000083446503,0.9599999785423279,0.0,0.0,0.0,0.0,2176.75,0.0,0.0
2024-08-29 11:30:04.319000000,11.100438,76.98629059999999,0.04800000041723251,0.09600000083446503,0.9599999785423279,0.0,0.0,0.0,0.0,1914.0,0.0,0.0
2024-08-29 11:30:04.449000000,11.100438,76.98629059999999,0.04800000041723251,0.14399999380111694,0.9599999785423279,0.0,0.0,0.0,0.0,1914.0,0.0,0.0
2024-08-29 11:30:04.579000000,11.100438,76.98629059999999,-0.04800000041723251,0.09600000083446503,0.9599999785423279,0.0,0.0,0.0,0.0,1664.0,0.0,0.0
2024-08-29 11:30:04.711000000,11.100438,76.98629059999999,0.0,0.09600000083446503,0.9120000004768372,0.0,0.0,0.0,0.0,1517.0,0.0,0.0
2024-08-29 11:30:04.842000000,11.100438,76.98629059999999,-0.04800000041723251,0.09600000083446503,0.9599999785423279,0.0,0.0,0.0,0.0,1173.0,0.0,0.0
2024-08-29 11:30:04.971000000,11.100438,76.98629059999999,0.0,0.14399999380111694,0.9599999785423279,0.0,0.0,0.0,0.0,1173.0,0.0,0.0
2024-08-29 11:30:05.104000000,11.100438,76.98629059999999,0.0,0.09600000083446503,0.9120000004768372,0.0,0.0,0.0,0.0,883.5,0.07000000029802322,0.0
2024-08-29 11:30:05.233000000,11.100438,76.98629059999999,0.04800000041723251,0.14399999380111694,0.8640000224113464,0.0,0.0,0.0,0.0,838.75,0.14000000059604645,0.0
2024-08-29 11:30:05.365000000,11.1004315,76.98628860000001,0.04800000041723251,0.14399999380111694,1.0080000162124634,0.0,0.0,0.0,0.0,838.75,0.14000000059604645,0.0
2024-08-29 11:30:05.493000000,11.1004315,76.98628860000001,0.0,0.19200000166893005,0.9599999785423279,0.0,0.0,0.0,0.0,1056.5,0.3499999940395355,0.0
2024-08-29 11:30:05.621000000,11.1004315,76.98628860000001,0.04800000041723251,0.14399999380111694,0.9599999785423279,0.0,0.0,0.0,0.0,1192.25,0.5600000023841858,0.0
2024-08-29 11:30:05.750000000,11.1004315,76.98628860000001,0.04800000041723251,0.14399999380111694,0.9120000004768372,0.0,0.0,0.0,0.0,1192.25,0.5600000023841858,0.0
2024-08-29 11:30:05.880000000,11.1004315,76.98628860000001,0.0,0.19200000166893005,0.9120000004768372,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,1295.5,1.0800000429153442,0.0
2024-08-29 11:30:06.011000000,11.1004315,76.98628860000001,0.0,0.19200000166893005,0.9599999785423279,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,1339.75,1.5399999618530273,0.0
2024-08-29 11:30:06.143000000,11.1004315,76.98628860000001,0.0,0.19200000166893005,0.9599999785423279,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,1309.25,1.9600000381469727,0.0
2024-08-29 11:30:06.273000000,11.1004315,76.98628860000001,0.04800000041723251,0.19200000166893005,0.9599999785423279,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,1282.75,2.2799999713897705,0.0
2024-08-29 11:30:06.405000000,11.100437000000001,76.986293,0.09600000083446503,0.14399999380111694,0.9599999785423279,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,1242.0,2.2799999713897705,0.0
2024-08-29 11:30:06.537000000,11.100437000000001,76.986293,0.09600000083446503,0.19200000166893005,0.9599999785423279,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,1242.0,2.950000047683716,0.0
2024-08-29 11:30:06.668000000,11.100437000000001,76.986293,0.04800000041723251,0.19200000166893005,0.9599999785423279,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,1204.5,3.7899999618530273,0.0
2024-08-29 11:30:06.798000000,11.100437000000001,76.986293,0.0,0.19200000166893005,0.9599999785423279,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,1169.5,4.139999866485596,0.0
2024-08-29 11:30:06.927000000,11.100437000000001,76.986293,0.04800000041723251,0.23999999463558197,1.0080000162124634,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,1151.0,4.989999771118164,0.0
2024-08-29 11:30:07.059000000,11.100437000000001,76.986293,0.04800000041723251,0.19200000166893005,0.8159999847412109,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,1151.0,4.989999771118164,0.0
2024-08-29 11:30:07.188000000,11.100437000000001,76.986293,0.04800000041723251,0.14399999380111694,1.0080000162124634,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,1157.25,5.760000228881836,0.0
2024-08-29 11:30:07.317000000,11.1004461,76.98629829999999,0.04800000041723251,0.19200000166893005,0.8159999847412109,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,1198.0,6.599999904632568,0.0
2024-08-29 11:30:07.447000000,11.1004461,76.98629829999999,0.04800000041723251,0.14399999380111694,0.9599999785423279,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,1220.25,7.059999942779541,0.0
2024-08-29 11:30:07.580000000,11.1004461,76.98629829999999,0.0,0.19200000166893005,0.9599999785423279,0.05999999865889549,0.05999999865889549,0.05999999865889549,0.05999999865889549,1241.0,7.380000114440918,0.0
2024-08-29 11:30:07.711000000,11.1004461,76.98629829999999,0.04800000041723251,0.19200000166893005,1.0080000162124634,0.05999999865889549,0.05999999865889549,0.05999999865889549,0.05999999865889549,1264.75,7.869999885559082,0.0
2024-08-29 11:30:07.841000000,11.1004461,76.98629829999999,-0.04800000041723251,0.09600000083446503,0.9599999785423279,0.07000000029802322,0.07000000029802322,0.07000000029802322,0.07000000029802322,1491.0,8.569999694824219,0.0
2024-08-29 11:30:07.971000000,11.1004461,76.98629829999999,0.04800000041723251,0.04800000041723251,0.9599999785423279,0.07000000029802322,0.07000000029802322,0.07000000029802322,0.07000000029802322,1668.5,9.0,0.0
2024-08-29 11:30:08.101000000,11.1004461,76.98629829999999,0.0,0.14399999380111694,0.9599999785423279,0.07999999821186066,0.07000000029802322,0.07000000029802322,0.07000000029802322,1784.0,9.279999732971191,0.0
2024-08-29 11:30:08.230000000,11.1004461,76.98629829999999,0.09600000083446503,0.14399999380111694,0.9120000004768372,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,1923.5,9.770000457763672,0.0
2024-08-29 11:30:08.359000000,11.1004523,76.98629899999999,0.04800000041723251,0.14399999380111694,0.9599999785423279,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,1949.0,9.979999542236328,0.0
2024-08-29 11:30:08.489000000,11.1004523,76.98629899999999,0.04800000041723251,0.09600000083446503,1.0080000162124634,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,1949.0,9.979999542236328,0.0
2024-08-29 11:30:08.617000000,11.1004523,76.98629899999999,0.0,0.14399999380111694,0.9120000004768372,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,1939.5,10.289999961853027,0.0
2024-08-29 11:30:08.747000000,11.1004523,76.98629899999999,0.0,0.09600000083446503,0.9599999785423279,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.07999999821186066,1829.5,10.609999656677246,0.0
2024-08-29 11:30:08.878000000,11.1004523,76.98629899999999,0.04800000041723251,0.14399999380111694,1.0080000162124634,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,1829.5,10.609999656677246,0.0
2024-08-29 11:30:09.010000000,11.1004523,76.98629899999999,-0.04800000041723251,0.14399999380111694,0.9120000004768372,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,1634.0,10.75,0.0
2024-08-29 11:30:09.136000000,11.1004523,76.98629899999999,-0.04800000041723251,0.09600000083446503,0.9599999785423279,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,1364.25,10.960000038146973,0.0
2024-08-29 11:30:09.266000000,11.1004523,76.98629899999999,-0.09600000083446503,0.09600000083446503,0.9599999785423279,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,1197.0,11.0600004196167,0.0
2024-08-29 11:30:09.399000000,11.100467799999999,76.9863008,-0.04800000041723251,0.14399999380111694,0.9599999785423279,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,1092.5,11.170000076293945,0.0
2024-08-29 11:30:09.527000000,11.100467799999999,76.9863008,0.0,0.09600000083446503,0.9120000004768372,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,1130.0,11.380000114440918,0.0
2024-08-29 11:30:09.659000000,11.100467799999999,76.9863008,-0.04800000041723251,0.09600000083446503,0.9120000004768372,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,1130.0,11.380000114440918,0.0
2024-08-29 11:30:09.786000000,11.100467799999999,76.9863008,0.0,0.14399999380111694,0.9120000004768372,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,1113.25,11.380000114440918,0.0
2024-08-29 11:30:09.919000000,11.100467799999999,76.9863008,-0.09600000083446503,0.0,1.0080000162124634,0.09000000357627869,0.10000000149011612,0.09000000357627869,0.09000000357627869,1114.25,11.380000114440918,0.0
2024-08-29 11:30:10.049000000,11.100467799999999,76.9863008,-0.04800000041723251,0.0,0.9599999785423279,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,1117.0,11.170000076293945,0.0
2024-08-29 11:30:10.181000000,11.100467799999999,76.9863008,-0.09600000083446503,0.04800000041723251,0.9599999785423279,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,1115.5,11.170000076293945,0.0
2024-08-29 11:30:10.313000000,11.100467799999999,76.9863008,-0.04800000041723251,0.09600000083446503,0.9599999785423279,0.09000000357627869,0.09000000357627869,0.07999999821186066,0.09000000357627869,1150.0,10.890000343322754,0.0
2024-08-29 11:30:10.444000000,11.100488799999999,76.9863028,-0.04800000041723251,0.09600000083446503,0.9599999785423279,0.07999999821186066,0.09000000357627869,0.07999999821186066,0.09000000357627869,1150.0,10.890000343322754,0.0
2024-08-29 11:30:10.576000000,11.100488799999999,76.9863028,-0.04800000041723251,0.09600000083446503,0.9599999785423279,0.07999999821186066,0.09000000357627869,0.07999999821186066,0.09000000357627869,1128.0,10.569999694824219,0.0
2024-08-29 11:30:10.707000000,11.100488799999999,76.9863028,-0.04800000041723251,0.14399999380111694,0.9120000004768372,0.07999999821186066,0.09000000357627869,0.07999999821186066,0.09000000357627869,1106.0,10.569999694824219,0.0
2024-08-29 11:30:10.839000000,11.100488799999999,76.9863028,-0.09600000083446503,0.09600000083446503,0.9599999785423279,0.07999999821186066,0.09000000357627869,0.07999999821186066,0.09000000357627869,1106.0,10.359999656677246,0.0
2024-08-29 11:30:10.967000000,11.100488799999999,76.9863028,-0.09600000083446503,0.09600000083446503,0.9120000004768372,0.07999999821186066,0.09000000357627869,0.07999999821186066,0.09000000357627869,1127.0,10.260000228881836,0.0
2024-08-29 11:30:11.095000000,11.100488799999999,76.9863028,-0.04800000041723251,0.09600000083446503,0.9599999785423279,0.07999999821186066,0.09000000357627869,0.07999999821186066,0.09000000357627869,1144.75,10.260000228881836,0.0
2024-08-29 11:30:11.227000000,11.100488799999999,76.9863028,-0.09600000083446503,0.09600000083446503,0.9120000004768372,0.07999999821186066,0.09000000357627869,0.07999999821186066,0.09000000357627869,1144.75,10.359999656677246,0.0
2024-08-29 11:30:11.358000000,11.100511,76.9863043,-0.09600000083446503,0.09600000083446503,0.9120000004768372,0.07999999821186066,0.09000000357627869,0.07999999821186066,0.09000000357627869,1153.0,10.359999656677246,0.0
2024-08-29 11:30:11.487000000,11.100511,76.9863043,-0.09600000083446503,0.14399999380111694,0.9599999785423279,0.07999999821186066,0.09000000357627869,0.07999999821186066,0.09000000357627869,1161.5,10.569999694824219,0.0
2024-08-29 11:30:11.617000000,11.100511,76.9863043,-0.09600000083446503,0.09600000083446503,0.9599999785423279,0.07999999821186066,0.09000000357627869,0.07999999821186066,0.09000000357627869,1186.75,10.680000305175781,0.0
2024-08-29 11:30:11.746000000,11.100511,76.9863043,-0.09600000083446503,0.14399999380111694,0.9599999785423279,0.07999999821186066,0.09000000357627869,0.07999999821186066,0.09000000357627869,1198.25,10.789999961853027,0.0
2024-08-29 11:30:11.879000000,11.100511,76.9863043,-0.09600000083446503,0.09600000083446503,0.9599999785423279,0.07999999821186066,0.09000000357627869,0.07999999821186066,0.09000000357627869,1198.25,10.789999961853027,0.0
2024-08-29 11:30:12.013000000,11.100511,76.9863043,-0.09600000083446503,0.04800000041723251,0.9599999785423279,0.07999999821186066,0.09000000357627869,0.07999999821186066,0.09000000357627869,1214.25,10.890000343322754,0.0
2024-08-29 11:30:12.144000000,11.100511,76.9863043,-0.14399999380111694,0.09600000083446503,0.9599999785423279,0.07999999821186066,0.10000000149011612,0.07999999821186066,0.09000000357627869,1227.75,11.100000381469727,0.0
2024-08-29 11:30:12.273000000,11.100511,76.9863043,-0.09600000083446503,0.09600000083446503,0.9599999785423279,0.07999999821186066,0.10000000149011612,0.07999999821186066,0.09000000357627869,1227.75,11.100000381469727,0.0
2024-08-29 11:30:12.403000000,11.1005238,76.9862921,-0.14399999380111694,0.09600000083446503,0.9120000004768372,0.07999999821186066,0.10000000149011612,0.07999999821186066,0.10000000149011612,1274.75,11.279999732971191,0.0
2024-08-29 11:30:12.533000000,11.1005238,76.9862921,-0.09600000083446503,0.09600000083446503,0.9599999785423279,0.09000000357627869,0.10000000149011612,0.07999999821186066,0.10000000149011612,1268.5,11.489999771118164,0.0
2024-08-29 11:30:12.665000000,11.1005238,76.9862921,-0.09600000083446503,0.14399999380111694,0.9599999785423279,0.09000000357627869,0.10000000149011612,0.07999999821186066,0.10000000149011612,1275.75,11.489999771118164,0.0
2024-08-29 11:30:12.796000000,11.1005238,76.9862921,-0.09600000083446503,0.09600000083446503,0.9599999785423279,0.09000000357627869,0.10000000149011612,0.07999999821186066,0.10000000149011612,1313.5,11.59000015258789,0.0
2024-08-29 11:30:12.928000000,11.1005238,76.9862921,-0.09600000083446503,0.09600000083446503,0.9599999785423279,0.09000000357627869,0.10000000149011612,0.07999999821186066,0.10000000149011612,1336.25,11.770000457763672,0.0
2024-08-29 11:30:13.059000000,11.1005238,76.9862921,-0.23999999463558197,0.14399999380111694,1.055999994277954,0.09000000357627869,0.10000000149011612,0.07999999821186066,0.10000000149011612,1336.25,11.770000457763672,0.0
2024-08-29 11:30:13.188000000,11.1005238,76.9862921,-0.09600000083446503,0.0,0.9599999785423279,0.09000000357627869,0.10999999940395355,0.07999999821186066,0.10000000149011612,1315.25,12.079999923706055,0.0
2024-08-29 11:30:13.318000000,11.1005238,76.9862921,-0.09600000083446503,0.09600000083446503,0.7200000286102295,0.09000000357627869,0.10999999940395355,0.07999999821186066,0.10000000149011612,1400.75,12.260000228881836,0.0
2024-08-29 11:30:13.449000000,11.1005356,76.9862843,-0.3840000033378601,0.14399999380111694,1.1039999723434448,0.09000000357627869,0.10999999940395355,0.07999999821186066,0.10000000149011612,1349.0,12.260000228881836,0.0
2024-08-29 11:30:13.579000000,11.1005356,76.9862843,-0.19200000166893005,0.14399999380111694,0.9120000004768372,0.09000000357627869,0.10999999940395355,0.07999999821186066,0.10000000149011612,1300.0,12.260000228881836,0.0
2024-08-29 11:30:13.711000000,11.1005356,76.9862843,-0.04800000041723251,0.14399999380111694,0.9120000004768372,0.09000000357627869,0.10999999940395355,0.09000000357627869,0.10000000149011612,1368.75,12.260000228881836,0.0
2024-08-29 11:30:13.844000000,11.1005356,76.9862843,-0.09600000083446503,0.14399999380111694,0.8640000224113464,0.09000000357627869,0.10999999940395355,0.09000000357627869,0.10999999940395355,1368.75,12.479999542236328,0.0
2024-08-29 11:30:13.975000000,11.1005356,76.9862843,-0.09600000083446503,0.09600000083446503,1.055999994277954,0.09000000357627869,0.10999999940395355,0.09000000357627869,0.10999999940395355,1321.75,12.479999542236328,0.0
2024-08-29 11:30:14.104000000,11.1005356,76.9862843,-0.14399999380111694,0.19200000166893005,0.9120000004768372,0.09000000357627869,0.10999999940395355,0.09000000357627869,0.10999999940395355,1320.0,12.479999542236328,0.0
2024-08-29 11:30:14.233000000,11.1005356,76.9862843,-0.19200000166893005,0.19200000166893005,1.1519999504089355,0.09000000357627869,0.10999999940395355,0.09000000357627869,0.10999999940395355,1300.75,12.479999542236328,0.0
2024-08-29 11:30:14.364000000,11.1005445,76.98626829999999,-0.04800000041723251,0.19200000166893005,1.0080000162124634,0.09000000357627869,0.10999999940395355,0.09000000357627869,0.10000000149011612,1234.5,12.479999542236328,0.0
2024-08-29 11:30:14.496000000,11.1005445,76.98626829999999,-0.14399999380111694,0.14399999380111694,0.9120000004768372,0.09000000357627869,0.10999999940395355,0.09000000357627869,0.10000000149011612,1278.0,12.479999542236328,0.0
2024-08-29 11:30:14.628000000,11.1005445,76.98626829999999,-0.04800000041723251,0.19200000166893005,0.9599999785423279,0.09000000357627869,0.10999999940395355,0.07999999821186066,0.10000000149011612,1278.0,12.260000228881836,0.0
2024-08-29 11:30:14.758000000,11.1005445,76.98626829999999,-0.04800000041723251,0.19200000166893005,0.7680000066757202,0.09000000357627869,0.10999999940395355,0.07999999821186066,0.10000000149011612,1243.0,12.079999923706055,0.0
2024-08-29 11:30:14.888000000,11.1005445,76.98626829999999,-0.09600000083446503,0.19200000166893005,0.9120000004768372,0.09000000357627869,0.10999999940395355,0.07999999821186066,0.10000000149011612,1242.0,12.079999923706055,0.0
2024-08-29 11:30:15.018000000,11.1005445,76.98626829999999,-0.09600000083446503,0.19200000166893005,0.9599999785423279,0.09000000357627869,0.10000000149011612,0.07999999821186066,0.10000000149011612,1285.25,11.869999885559082,0.0
2024-08-29 11:30:15.147000000,11.1005445,76.98626829999999,-0.09600000083446503,0.14399999380111694,0.8159999847412109,0.09000000357627869,0.10000000149011612,0.09000000357627869,0.10000000149011612,1285.25,11.869999885559082,0.0
2024-08-29 11:30:15.277000000,11.1005445,76.98626829999999,-0.04800000041723251,0.09600000083446503,0.9599999785423279,0.09000000357627869,0.10000000149011612,0.09000000357627869,0.10000000149011612,1241.5,11.770000457763672,0.0
2024-08-29 11:30:15.407000000,11.1005381,76.9862408,-0.04800000041723251,0.04800000041723251,1.1519999504089355,0.09000000357627869,0.10000000149011612,0.09000000357627869,0.10000000149011612,1273.5,11.770000457763672,0.0
2024-08-29 11:30:15.537000000,11.1005381,76.9862408,-0.04800000041723251,0.0,0.8640000224113464,0.09000000357627869,0.10000000149011612,0.09000000357627869,0.10000000149011612,1173.0,11.65999984741211,0.0
2024-08-29 11:30:15.667000000,11.1005381,76.9862408,-0.09600000083446503,0.04800000041723251,0.9599999785423279,0.09000000357627869,0.10000000149011612,0.09000000357627869,0.10000000149011612,1173.0,11.65999984741211,0.0
2024-08-29 11:30:15.798000000,11.1005381,76.9862408,-0.04800000041723251,0.14399999380111694,0.9599999785423279,0.09000000357627869,0.10000000149011612,0.09000000357627869,0.10000000149011612,986.75,11.770000457763672,0.0
2024-08-29 11:30:15.929000000,11.1005381,76.9862408,-0.09600000083446503,0.0,0.9599999785423279,0.09000000357627869,0.10000000149011612,0.09000000357627869,0.10000000149011612,986.75,11.65999984741211,0.0
2024-08-29 11:30:16.057000000,11.1005381,76.9862408,0.09600000083446503,-0.04800000041723251,1.055999994277954,0.09000000357627869,0.10000000149011612,0.09000000357627869,0.10000000149011612,960.0,11.5600004196167,0.0
2024-08-29 11:30:16.188000000,11.1005381,76.9862408,-0.09600000083446503,0.0,1.0080000162124634,0.09000000357627869,0.10000000149011612,0.09000000357627869,0.10000000149011612,960.0,11.5600004196167,0.0
2024-08-29 11:30:16.317000000,11.1005381,76.9862408,0.0,-0.04800000041723251,0.9120000004768372,0.09000000357627869,0.10000000149011612,0.09000000357627869,0.09000000357627869,943.25,11.069999694824219,0.0
2024-08-29 11:30:16.446000000,11.1005451,76.986233,-0.09600000083446503,-0.09600000083446503,1.0080000162124634,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,943.25,11.069999694824219,0.0
2024-08-29 11:30:16.577000000,11.1005451,76.986233,0.04800000041723251,-0.04800000041723251,1.055999994277954,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,936.75,10.569999694824219,0.0
2024-08-29 11:30:16.709000000,11.1005451,76.986233,0.0,0.04800000041723251,0.9120000004768372,0.07999999821186066,0.09000000357627869,0.07999999821186066,0.07999999821186066,935.75,10.569999694824219,0.0
2024-08-29 11:30:16.839000000,11.1005451,76.986233,-0.04800000041723251,0.0,0.9599999785423279,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,924.5,9.5600004196167,0.0
2024-08-29 11:30:16.969000000,11.1005451,76.986233,0.04800000041723251,0.09600000083446503,0.9120000004768372,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,927.5,9.279999732971191,0.0
2024-08-29 11:30:17.100000000,11.1005451,76.986233,-0.09600000083446503,0.09600000083446503,0.8640000224113464,0.07000000029802322,0.07000000029802322,0.07000000029802322,0.07000000029802322,933.75,9.279999732971191,0.0
2024-08-29 11:30:17.231000000,11.1005451,76.986233,0.09600000083446503,0.04800000041723251,1.055999994277954,0.07000000029802322,0.07000000029802322,0.07000000029802322,0.07000000029802322,933.75,8.890000343322754,0.0
2024-08-29 11:30:17.360000000,11.1005451,76.986233,-0.09600000083446503,0.09600000083446503,0.9599999785423279,0.07000000029802322,0.07000000029802322,0.07000000029802322,0.07000000029802322,920.25,8.569999694824219,0.0
2024-08-29 11:30:17.492000000,11.1005373,76.9862116,-0.04800000041723251,0.14399999380111694,0.9599999785423279,0.07000000029802322,0.07000000029802322,0.07000000029802322,0.07000000029802322,897.25,8.569999694824219,0.0
2024-08-29 11:30:17.624000000,11.1005373,76.9862116,-0.09600000083446503,0.04800000041723251,0.8640000224113464,0.07000000029802322,0.07000000029802322,0.07000000029802322,0.07000000029802322,889.5,8.670000076293945,0.0
